step,seg,sensor_valid_force,raw_sensor,virtual_force,raw_force,filtered,z_offset,cmd_clearance,actual_gap,actual_clearance,path_idx,state,event
4800,5,0.000,0.000,3.607,3.607,3.659,0.0120,-0.0060,0.0099,0.0097,4.2,POLISH
4815,5,0.000,0.000,3.633,3.633,3.668,0.0120,-0.0060,0.0097,0.0096,4.4,POLISH
4830,5,0.000,0.000,3.754,3.754,3.677,0.0120,-0.0060,0.0094,0.0093,4.6,POLISH
4845,5,0.000,0.000,3.763,3.763,3.678,0.0120,-0.0060,0.0098,0.0092,4.8,POLISH
4860,5,0.000,0.000,3.390,3.390,3.513,0.0120,-0.0060,0.0107,0.0103,5.0,POLISH
4875,5,0.000,0.000,3.960,3.960,3.832,0.0120,-0.0060,0.0098,0.0087,5.2,POLISH
4890,5,0.000,0.000,4.665,4.665,4.414,0.0120,-0.0060,0.0070,0.0067,5.4,POLISH
4905,5,0.000,0.000,4.339,4.339,4.632,0.0120,-0.0060,0.0078,0.0076,7.9,POLISH
4920,5,0.000,0.000,4.737,4.737,4.723,0.0120,-0.0060,0.0068,0.0065,8.1,POLISH
4935,5,0.000,0.000,2.712,2.712,3.581,0.0120,-0.0060,0.0128,0.0123,10.0,POLISH
4950,5,0.000,0.000,3.246,3.246,3.256,0.0120,-0.0060,0.0112,0.0107,10.2,POLISH
4965,5,0.000,0.000,4.170,4.170,4.022,0.0120,-0.0060,0.0085,0.0081,10.4,POLISH
4980,5,0.000,0.000,3.885,3.885,3.990,0.0120,-0.0060,0.0094,0.0089,10.6,POLISH
4995,5,0.000,0.000,3.964,3.964,4.063,0.0120,-0.0060,0.0095,0.0087,10.8,POLISH
5010,5,0.000,0.000,4.433,4.433,4.285,0.0120,-0.0060,0.0080,0.0073,11.0,POLISH
5025,5,0.000,0.000,4.405,4.405,4.274,0.0120,-0.0060,0.0079,0.0074,11.2,POLISH
5040,5,0.000,0.000,4.095,4.095,3.995,0.0120,-0.0060,0.0090,0.0083,11.4,POLISH
5055,5,0.000,0.000,3.887,3.887,3.896,0.0120,-0.0060,0.0097,0.0089,11.6,POLISH
5070,5,0.000,0.000,3.464,3.464,3.585,0.0120,-0.0060,0.0103,0.0101,11.8,POLISH
5085,5,0.000,0.000,3.678,3.678,3.630,0.0120,-0.0060,0.0097,0.0095,12.0,POLISH
5100,5,0.000,0.000,3.537,3.537,3.563,0.0120,-0.0060,0.0102,0.0099,12.2,POLISH
5115,5,0.000,0.000,3.858,3.858,3.818,0.0120,-0.0060,0.0096,0.0090,12.4,POLISH
5130,5,0.000,0.000,3.875,3.875,3.865,0.0120,-0.0060,0.0091,0.0089,12.6,POLISH
5145,5,0.000,0.000,3.845,3.845,3.899,0.0120,-0.0060,0.0092,0.0090,12.8,POLISH
5160,5,0.000,0.000,4.153,4.153,5.003,0.0120,-0.0060,0.0081,0.0081,13.3,POLISH
5175,5,0.000,0.000,5.999,5.999,6.048,0.0120,-0.0060,0.0061,0.0029,17.8,POLISH
5190,5,0.000,0.000,2.625,2.625,2.615,0.0120,-0.0060,0.0132,0.0125,19.4,POLISH
5205,5,0.000,0.000,2.399,2.399,2.514,0.0120,-0.0060,0.0141,0.0131,19.6,POLISH
5220,5,0.000,0.000,2.859,2.859,2.804,0.0120,-0.0060,0.0136,0.0118,19.8,POLISH
5235,5,0.000,0.000,3.066,3.066,3.057,0.0120,-0.0060,0.0113,0.0112,20.0,POLISH
5250,5,0.000,0.000,3.582,3.582,3.563,0.0120,-0.0060,0.0099,0.0098,20.2,POLISH
5265,5,0.000,0.000,4.079,4.079,3.995,0.0120,-0.0060,0.0086,0.0083,20.4,POLISH
5280,5,0.000,0.000,4.241,4.241,4.220,0.0120,-0.0060,0.0082,0.0079,20.6,POLISH
5295,5,0.000,0.000,4.277,4.277,4.257,0.0120,-0.0060,0.0088,0.0078,20.8,POLISH
5310,5,0.000,0.000,4.003,4.003,3.971,0.0120,-0.0060,0.0091,0.0086,21.0,POLISH
5325,5,0.000,0.000,3.974,3.974,3.956,0.0120,-0.0060,0.0104,0.0086,21.2,POLISH
5340,5,0.000,0.000,3.715,3.715,3.711,0.0120,-0.0060,0.0100,0.0094,21.4,POLISH
5355,5,0.000,0.000,3.989,3.989,3.976,0.0120,-0.0060,0.0090,0.0086,21.6,POLISH
5370,5,0.000,0.000,4.153,4.153,4.159,0.0120,-0.0060,0.0103,0.0081,21.8,POLISH
5385,5,0.000,0.000,3.602,3.602,3.628,0.0120,-0.0060,0.0109,0.0097,22.0,POLISH
5400,5,0.000,0.000,3.750,3.750,3.658,0.0120,-0.0060,0.0104,0.0093,22.2,POLISH
5415,5,0.000,0.000,3.662,3.662,3.654,0.0120,-0.0060,0.0097,0.0095,22.4,POLISH
5430,5,0.000,0.000,3.279,3.279,3.417,0.0120,-0.0060,0.0107,0.0106,22.6,POLISH
